"Vehicle_ID","Frame_ID","Total_Frames","Global_Time","Local_X","Local_Y","Global_X","Global_Y","v_length","v_Width","v_Class","v_Vel","v_Acc","Lane_ID","O_Zone","D_Zone","Int_ID","Section_ID","Direction","Movement","Preceding","Following","Space_Headway","Time_Headway","Location"
"125","1118","1,642","1163130400","12.892","38.876","2230522.108","1375588.802","18","7","2","0.78","-1.8","1","101","214","0","1","2","1","120","0","34.44","44.15","peachtree"
"125","1208","1,642","1163139400","12.892","38.88","2230522.108","1375588.802","18","7","2","0.05","-1.64","1","101","214","0","1","2","1","120","0","34.43","688.62","peachtree"
"125","1475","1,642","1163166100","12.892","38.878","2230522.108","1375588.802","18","7","2","0.77","-1.55","1","101","214","0","1","2","1","120","0","34.93","45.37","peachtree"
"125","1331","1,642","1163151700","12.891","38.895","2230522.108","1375588.802","18","7","2","0.11","0.25","1","101","214","0","1","2","1","120","0","34.42","312.87","peachtree"
"125","1055","1,642","1163124100","12.891","38.896","2230522.108","1375588.802","18","7","2","0.71","0","1","101","214","0","1","2","1","120","0","34.42","48.47","peachtree"
"125","1259","1,642","1163144500","12.892","38.878","2230522.108","1375588.802","18","7","2","0.13","1.53","1","101","214","0","1","2","1","120","0","34.43","264.87","peachtree"
"125","1059","1,642","1163124500","12.891","38.898","2230522.108","1375588.802","18","7","2","0.73","0.26","1","101","214","0","1","2","1","120","0","34.41","47.14","peachtree"
"125","1489","1,642","1163167500","12.893","38.866","2230522.108","1375588.802","18","7","2","0.04","2.99","1","101","214","0","1","2","1","120","0","34.92","873","peachtree"
"125","1482","1,642","1163166800","12.892","38.88","2230522.108","1375588.802","18","7","2","0.8","1.78","1","101","214","0","1","2","1","120","0","34.93","43.66","peachtree"
"125","1270","1,642","1163145600","12.892","38.877","2230522.108","1375588.802","18","7","2","0.16","1.3","1","101","214","0","1","2","1","120","0","34.43","215.21","peachtree"
"125","1078","1,642","1163126400","12.891","38.898","2230522.108","1375588.802","18","7","2","0.7","0.27","1","101","214","0","1","2","1","120","0","34.41","49.16","peachtree"
"219","1624","1,740","1163181000","12.732","38.896","2230521.948","1375588.819","16","7","2","24.07","0.2","1","101","214","0","1","2","1","218","0","39.89","1.66","peachtree"
"832","5335","921","1163552100","12.935","38.929","2230522.154","1375588.828","16","7","2","3.67","2.65","1","101","214","0","1","2","1","747","0","29.98","8.17","peachtree"
"125","1206","1,642","1163139200","12.889","38.945","2230522.109","1375588.831","18","7","2","0.51","-1.08","1","101","214","0","1","2","1","120","0","34.37","67.38","peachtree"
"125","1272","1,642","1163145800","12.889","38.931","2230522.109","1375588.831","18","7","2","0.5","2.62","1","101","214","0","1","2","1","120","0","34.38","68.76","peachtree"
"125","1222","1,642","1163140800","12.889","38.944","2230522.109","1375588.831","18","7","2","0.2","-1.35","1","101","214","0","1","2","1","120","0","34.37","171.84","peachtree"
"125","1112","1,642","1163129800","12.889","38.94","2230522.109","1375588.831","18","7","2","1.19","1.29","1","101","214","0","1","2","1","120","0","34.37","28.88","peachtree"
"125","1308","1,642","1163149400","12.89","38.929","2230522.109","1375588.831","18","7","2","0.47","-2.87","1","101","214","0","1","2","1","120","0","34.38","73.15","peachtree"
"125","1293","1,642","1163147900","12.89","38.926","2230522.109","1375588.831","18","7","2","0.15","-2.89","1","101","214","0","1","2","1","120","0","34.39","229.23","peachtree"
"125","1106","1,642","1163129200","12.889","38.949","2230522.109","1375588.831","18","7","2","0.4","-1.06","1","101","214","0","1","2","1","120","0","34.36","85.91","peachtree"
"125","1101","1,642","1163128700","12.889","38.949","2230522.109","1375588.831","18","7","2","0.4","1.06","1","101","214","0","1","2","1","120","0","34.36","85.91","peachtree"
"125","1487","1,642","1163167300","12.889","38.935","2230522.109","1375588.831","18","7","2","0.66","-2.77","1","101","214","0","1","2","1","120","0","34.87","52.84","peachtree"
"125","1277","1,642","1163146300","12.889","38.946","2230522.109","1375588.831","18","7","2","1.12","-0.62","1","101","214","0","1","2","1","120","0","34.37","30.68","peachtree"
"125","1261","1,642","1163144700","12.89","38.93","2230522.109","1375588.831","18","7","2","0.51","2.79","1","101","214","0","1","2","1","120","0","34.38","67.41","peachtree"
"125","1491","1,642","1163167700","12.89","38.927","2230522.109","1375588.831","18","7","2","0.51","2.71","1","101","214","0","1","2","1","120","0","35.02","68.67","peachtree"
"125","1066","1,642","1163125200","12.89","38.929","2230522.109","1375588.831","18","7","2","0.47","2.87","1","101","214","0","1","2","1","120","0","34.38","73.15","peachtree"
"125","1294","1,642","1163148000","12.89","38.915","2230522.109","1375588.831","18","7","2","0.2","4.4","1","101","214","0","1","2","1","120","0","34.4","171.98","peachtree"
"125","1249","1,642","1163143500","12.891","38.902","2230522.109","1375588.832","18","7","2","0.39","3.11","1","101","214","0","1","2","1","120","0","34.33","88.02","peachtree"
"125","1310","1,642","1163149600","12.891","38.885","2230522.109","1375588.832","18","7","2","0.45","1.56","1","101","214","0","1","2","1","120","0","34.43","76.5","peachtree"
"125","1168","1,642","1163135400","12.891","38.902","2230522.109","1375588.832","18","7","2","0.39","-3.11","1","101","214","0","1","2","1","120","0","34.41","88.23","peachtree"
"125","1170","1,642","1163135600","12.891","38.902","2230522.109","1375588.832","18","7","2","0.39","3.11","1","101","214","0","1","2","1","120","0","34.41","88.23","peachtree"
"125","1108","1,642","1163129400","12.891","38.881","2230522.109","1375588.832","18","7","2","0.5","1.53","1","101","214","0","1","2","1","120","0","34.43","68.86","peachtree"
"125","1149","1,642","1163133500","12.891","38.886","2230522.109","1375588.832","18","7","2","0.48","1.33","1","101","214","0","1","2","1","120","0","34.43","71.72","peachtree"
"125","1099","1,642","1163128500","12.891","38.883","2230522.109","1375588.832","18","7","2","0.46","-1.3","1","101","214","0","1","2","1","120","0","34.43","74.84","peachtree"
"125","1329","1,642","1163151500","12.891","38.899","2230522.109","1375588.832","18","7","2","0.37","-3.08","1","101","214","0","1","2","1","120","0","34.41","93.01","peachtree"
"125","1225","1,642","1163141100","12.891","38.888","2230522.109","1375588.832","18","7","2","0.47","1.58","1","101","214","0","1","2","1","120","0","34.42","73.24","peachtree"
"125","1064","1,642","1163125000","12.891","38.886","2230522.109","1375588.832","18","7","2","0.46","-1.81","1","101","214","0","1","2","1","120","0","34.43","74.84","peachtree"
"125","1255","1,642","1163144100","12.891","38.899","2230522.109","1375588.832","18","7","2","0.37","-3.08","1","101","214","0","1","2","1","120","0","34.43","93.05","peachtree"
"125","1144","1,642","1163133000","12.891","38.886","2230522.109","1375588.832","18","7","2","0.48","-1.33","1","101","214","0","1","2","1","120","0","34.43","71.72","peachtree"
"125","1247","1,642","1163143300","12.891","38.902","2230522.109","1375588.832","18","7","2","0.39","-3.11","1","101","214","0","1","2","1","120","0","34.08","87.4","peachtree"
"909","5281","1,386","1163558400","15.471","56.428","2230524.699","1375588.836","16.6","7","2","21.81","0","1","101","214","0","1","2","1","903","0","53.38","2.45","peachtree"
"125","1346","1,642","1163153200","12.888","38.976","2230522.109","1375588.839","18","7","2","0.48","6.91","1","101","214","0","1","2","1","120","0","34.34","71.53","peachtree"
"125","1430","1,642","1163161600","12.888","38.968","2230522.109","1375588.848","18","7","2","0.38","3.08","1","101","214","0","1","2","1","120","0","34.34","90.38","peachtree"
"125","1295","1,642","1163148100","12.888","38.963","2230522.109","1375588.848","18","7","2","0.57","3.36","1","101","214","0","1","2","1","120","0","34.35","60.26","peachtree"
"125","1439","1,642","1163162500","12.889","38.955","2230522.109","1375588.848","18","7","2","0.49","4.83","1","101","214","0","1","2","1","120","0","34.36","70.12","peachtree"
"125","1100","1,642","1163128600","12.89","38.923","2230522.109","1375588.849","18","7","2","0.41","-0.87","1","101","214","0","1","2","1","120","0","34.39","83.87","peachtree"
"125","1148","1,642","1163133400","12.889","38.939","2230522.109","1375588.849","18","7","2","0.32","2.65","1","101","214","0","1","2","1","120","0","34.37","107.41","peachtree"
"125","1260","1,642","1163144600","12.891","38.904","2230522.109","1375588.849","18","7","2","0.3","0.93","1","101","214","0","1","2","1","120","0","34.41","114.69","peachtree"
"125","1224","1,642","1163141000","12.889","38.936","2230522.109","1375588.849","18","7","2","0.3","2.63","1","101","214","0","1","2","1","120","0","34.38","114.58","peachtree"
"125","1490","1,642","1163167600","12.891","38.902","2230522.109","1375588.849","18","7","2","0.3","0.77","1","101","214","0","1","2","1","120","0","34.92","116.39","peachtree"
"125","1271","1,642","1163145700","12.891","38.905","2230522.109","1375588.849","18","7","2","0.32","0.68","1","101","214","0","1","2","1","120","0","34.41","107.52","peachtree"
"125","1107","1,642","1163129300","12.89","38.925","2230522.109","1375588.849","18","7","2","0.43","1.13","1","101","214","0","1","2","1","120","0","34.39","79.97","peachtree"
"125","1145","1,642","1163133100","12.889","38.939","2230522.109","1375588.849","18","7","2","0.32","-2.65","1","101","214","0","1","2","1","120","0","34.37","107.41","peachtree"
"125","1309","1,642","1163149500","12.89","38.922","2230522.109","1375588.849","18","7","2","0.38","1.1","1","101","214","0","1","2","1","120","0","34.39","90.5","peachtree"
"125","1065","1,642","1163125100","12.89","38.922","2230522.109","1375588.849","18","7","2","0.38","-1.1","1","101","214","0","1","2","1","120","0","34.39","90.5","peachtree"
"125","1273","1,642","1163145900","12.887","38.996","2230522.11","1375588.859","18","7","2","0.66","1.97","1","101","214","0","1","2","1","120","0","34.32","51.99","peachtree"
"125","1073","1,642","1163125900","12.889","38.962","2230522.11","1375588.859","18","7","2","0.69","-6.27","1","101","214","0","1","2","1","120","0","34.35","49.78","peachtree"
"125","1492","1,642","1163167800","12.887","38.982","2230522.11","1375588.859","18","7","2","0.78","3.95","1","101","214","0","1","2","1","120","0","35.19","45.12","peachtree"
"125","1307","1,642","1163149300","12.888","38.98","2230522.11","1375588.859","18","7","2","0.77","-4.21","1","101","214","0","1","2","1","120","0","34.33","44.59","peachtree"
"125","1202","1,642","1163138800","12.887","38.984","2230522.11","1375588.859","18","7","2","0.15","-4.13","1","101","214","0","1","2","1","120","0","34.33","228.85","peachtree"
"125","1345","1,642","1163153100","12.888","38.965","2230522.11","1375588.859","18","7","2","0.06","-5.7","1","101","214","0","1","2","1","120","0","34.35","572.43","peachtree"
"125","1203","1,642","1163138900","12.887","38.996","2230522.11","1375588.859","18","7","2","0.07","2.37","1","101","214","0","1","2","1","120","0","34.32","490.21","peachtree"
"125","1262","1,642","1163144800","12.887","38.996","2230522.11","1375588.859","18","7","2","0.7","2.37","1","101","214","0","1","2","1","120","0","34.32","49.02","peachtree"
"125","1067","1,642","1163125300","12.888","38.978","2230522.11","1375588.859","18","7","2","0.78","4.47","1","101","214","0","1","2","1","120","0","34.33","44.02","peachtree"
"125","1147","1,642","1163133300","12.889","38.953","2230522.11","1375588.86","18","7","2","0.1","1.77","1","101","214","0","1","2","1","120","0","34.36","343.58","peachtree"
"125","1223","1,642","1163140900","12.889","38.939","2230522.11","1375588.86","18","7","2","0.17","0.25","1","101","214","0","1","2","1","120","0","34.37","202.19","peachtree"
"125","1186","1,642","1163137200","12.889","38.95","2230522.11","1375588.86","18","7","2","0.86","1.76","1","101","214","0","1","2","1","120","0","34.36","39.95","peachtree"
"125","1146","1,642","1163133200","12.889","38.953","2230522.11","1375588.86","18","7","2","0.1","-1.77","1","101","214","0","1","2","1","120","0","34.36","343.58","peachtree"
"125","1183","1,642","1163136900","12.889","38.95","2230522.11","1375588.86","18","7","2","0.86","-1.76","1","101","214","0","1","2","1","120","0","34.36","39.95","peachtree"
"125","1284","1,642","1163147000","12.889","38.939","2230522.11","1375588.86","18","7","2","0.96","-0.23","1","101","214","0","1","2","1","120","0","34.37","35.8","peachtree"
"125","1456","1,642","1163164200","12.885","39.03","2230522.11","1375588.876","18","7","2","0","2.91","1","101","214","0","1","2","1","120","0","34.78","9,999.99","peachtree"
"125","1117","1,642","1163130300","12.888","38.974","2230522.11","1375588.877","18","7","2","0.9","-0.4","1","101","214","0","1","2","1","120","0","34.34","38.15","peachtree"
"125","1267","1,642","1163145300","12.888","38.958","2230522.11","1375588.877","18","7","2","0.81","-2.18","1","101","214","0","1","2","1","120","0","34.35","42.41","peachtree"
"125","1474","1,642","1163166000","12.888","38.972","2230522.11","1375588.877","18","7","2","0.87","-0.25","1","101","214","0","1","2","1","120","0","34.84","40.04","peachtree"
"125","1075","1,642","1163126100","12.888","38.972","2230522.11","1375588.877","18","7","2","0.12","0.25","1","101","214","0","1","2","1","120","0","34.34","286.16","peachtree"
"125","1334","1,642","1163152000","12.889","38.956","2230522.11","1375588.877","18","7","2","0.78","2.03","1","101","214","0","1","2","1","120","0","34.36","44.04","peachtree"
"125","1483","1,642","1163166900","12.887","38.99","2230522.11","1375588.877","18","7","2","0.81","-1.29","1","101","214","0","1","2","1","120","0","34.82","42.99","peachtree"
"125","1292","1,642","1163147800","12.887","38.974","2230522.11","1375588.877","18","7","2","0.28","0","1","101","214","0","1","2","1","120","0","34.34","122.63","peachtree"
"125","1221","1,642","1163140700","12.887","38.976","2230522.11","1375588.877","18","7","2","0.24","-0.22","1","101","214","0","1","2","1","120","0","34.34","143.06","peachtree"
"125","1330","1,642","1163151600","12.89","38.931","2230522.111","1375588.878","18","7","2","0.08","-4.21","1","101","214","0","1","2","1","120","0","34.38","429.75","peachtree"
"125","1256","1,642","1163144200","12.89","38.929","2230522.111","1375588.878","18","7","2","0.09","-3.96","1","101","214","0","1","2","1","120","0","34.38","382.06","peachtree"
"125","1209","1,642","1163139500","12.891","38.912","2230522.111","1375588.878","18","7","2","0","-2.33","1","101","214","0","1","2","1","120","0","34.4","9,999.99","peachtree"
"125","1169","1,642","1163135500","12.889","38.946","2230522.111","1375588.878","18","7","2","0","-5.73","1","101","214","0","1","2","1","120","0","34.37","9,999.99","peachtree"
"125","1248","1,642","1163143400","12.889","38.946","2230522.111","1375588.878","18","7","2","0","-5.73","1","101","214","0","1","2","1","120","0","34.21","9,999.99","peachtree"
"385","2435","686","1163273800","13.856","56.343","2230523.082","1375588.882","21","7","2","42.95","0","1","101","206","0","1","2","1","370","0","302.49","7.04","peachtree"
"125","1105","1,642","1163129100","12.886","39.001","2230522.111","1375588.889","18","7","2","0.37","0.41","1","101","214","0","1","2","1","120","0","34.31","92.73","peachtree"
"125","1428","1,642","1163161400","12.888","38.966","2230522.111","1375588.889","18","7","2","0.38","-2.93","1","101","214","0","1","2","1","120","0","34.35","90.38","peachtree"
"125","1102","1,642","1163128800","12.886","39.001","2230522.111","1375588.889","18","7","2","0.37","-0.41","1","101","214","0","1","2","1","120","0","34.31","92.73","peachtree"
"125","1437","1,642","1163162300","12.888","38.966","2230522.111","1375588.889","18","7","2","0.41","-2.94","1","101","214","0","1","2","1","120","0","34.35","83.77","peachtree"
"118","864","1,362","1163105000","23.797","39.706","2230533.068","1375588.897","16","7","2","21.94","-11.25","2","101","215","0","1","2","1","116","0","42.56","1.94","peachtree"
"125","1288","1,642","1163147400","12.886","39.025","2230522.112","1375588.906","18","7","2","0.23","-1.81","1","101","214","0","1","2","1","120","0","34.29","149.07","peachtree"
"125","1451","1,642","1163163700","12.886","39.023","2230522.112","1375588.906","18","7","2","0.22","1.57","1","101","214","0","1","2","1","120","0","34.79","158.15","peachtree"
"125","1445","1,642","1163163100","12.886","39.012","2230522.112","1375588.906","18","7","2","0.32","-3.08","1","101","214","0","1","2","1","120","0","34.64","108.26","peachtree"
"125","1198","1,642","1163138400","12.885","39.043","2230522.112","1375588.906","18","7","2","0.31","-0.23","1","101","214","0","1","2","1","120","0","34.27","110.54","peachtree"
"125","1196","1,642","1163138200","12.888","38.977","2230522.112","1375588.907","18","7","2","0.56","-2.59","1","101","214","0","1","2","1","120","0","34.33","61.31","peachtree"
"125","1058","1,642","1163124400","12.887","38.996","2230522.112","1375588.907","18","7","2","0.49","4.41","1","101","214","0","1","2","1","120","0","34.32","70.03","peachtree"
"125","1077","1,642","1163126300","12.887","38.995","2230522.112","1375588.907","18","7","2","0.45","4.64","1","101","214","0","1","2","1","120","0","34.32","76.26","peachtree"
"125","1213","1,642","1163139900","12.888","38.966","2230522.112","1375588.907","18","7","2","0.47","-1.1","1","101","214","0","1","2","1","120","0","34.35","73.07","peachtree"
"125","1056","1,642","1163124200","12.887","38.996","2230522.112","1375588.907","18","7","2","0.49","-4.41","1","101","214","0","1","2","1","120","0","34.32","70.03","peachtree"
"106","770","1,656","1163095600","14.143","39.067","2230523.351","1375588.911","17","7","2","30.81","4.16","1","101","214","0","1","2","1","105","0","76.4","2.48","peachtree"
"125","1216","1,642","1163140200","12.886","39.021","2230522.112","1375588.925","18","7","2","0","0","1","101","214","0","1","2","1","120","0","34.29","9,999.99","peachtree"
"36","233","1,395","1163053600","23.334","57.156","2230532.595","1375588.925","16.6","7","2","9.26","0","2","101","215","0","1","2","1","24","0","46.6","5.03","peachtree"
"125","1218","1,642","1163140400","12.886","39.023","2230522.112","1375588.925","18","7","2","0","-0.28","1","101","214","0","1","2","1","120","0","34.29","9,999.99","peachtree"
"125","1450","1,642","1163163600","12.886","39.007","2230522.112","1375588.925","18","7","2","0.1","1.51","1","101","214","0","1","2","1","120","0","34.75","347.51","peachtree"
"125","1446","1,642","1163163200","12.887","39.002","2230522.112","1375588.925","18","7","2","0.09","-1.78","1","101","214","0","1","2","1","120","0","34.73","385.87","peachtree"
"125","1289","1,642","1163147500","12.886","39.01","2230522.112","1375588.925","18","7","2","0.11","-1.48","1","101","214","0","1","2","1","120","0","34.3","311.83","peachtree"
"125","1448","1,642","1163163400","12.886","39.021","2230522.112","1375588.925","18","7","2","0","-0.5","1","101","214","0","1","2","1","120","0","34.63","9,999.99","peachtree"
"125","1290","1,642","1163147600","12.885","39.024","2230522.113","1375588.935","18","7","2","0.09","1.22","1","101","214","0","1","2","1","120","0","34.29","380.97","peachtree"
"125","1447","1,642","1163163300","12.886","39.015","2230522.113","1375588.935","18","7","2","0","0","1","101","214","0","1","2","1","120","0","34.68","9,999.99","peachtree"
"125","1449","1,642","1163163500","12.886","39.013","2230522.113","1375588.935","18","7","2","0","0.28","1","101","214","0","1","2","1","120","0","34.67","9,999.99","peachtree"
"125","1219","1,642","1163140500","12.885","39.029","2230522.113","1375588.935","18","7","2","0.1","1.51","1","101","214","0","1","2","1","120","0","34.28","342.82","peachtree"
"125","1215","1,642","1163140100","12.885","39.034","2230522.113","1375588.935","18","7","2","0.09","-1.78","1","101","214","0","1","2","1","120","0","34.28","380.86","peachtree"
"125","1217","1,642","1163140300","12.886","39.015","2230522.113","1375588.935","18","7","2","0","0.5","1","101","214","0","1","2","1","120","0","34.3","9,999.99","peachtree"
"125","1444","1,642","1163163000","12.883","39.069","2230522.113","1375588.953","18","7","2","0.49","-1.35","1","101","214","0","1","2","1","120","0","34.42","70.24","peachtree"
"125","1291","1,642","1163147700","12.886","39.014","2230522.113","1375588.954","18","7","2","0.21","1.82","1","101","214","0","1","2","1","120","0","34.3","163.32","peachtree"
"125","1214","1,642","1163140000","12.885","39.024","2230522.113","1375588.954","18","7","2","0.32","-3.08","1","101","214","0","1","2","1","120","0","34.29","107.15","peachtree"
"125","1220","1,642","1163140600","12.886","39.011","2230522.113","1375588.954","18","7","2","0.21","1.32","1","101","214","0","1","2","1","120","0","34.3","163.33","peachtree"
"125","1197","1,642","1163138300","12.886","39.014","2230522.113","1375588.954","18","7","2","0.41","-1.35","1","101","214","0","1","2","1","120","0","34.3","83.65","peachtree"
"125","1344","1,642","1163153000","12.885","39.032","2230522.114","1375588.971","18","7","2","0.38","-0.51","1","101","214","0","1","2","1","120","0","34.28","90.21","peachtree"
"125","1436","1,642","1163162200","12.884","39.052","2230522.114","1375588.971","18","7","2","0.51","1.37","1","101","214","0","1","2","1","120","0","34.26","67.17","peachtree"
"125","1201","1,642","1163138700","12.885","39.048","2230522.114","1375588.971","18","7","2","0.28","0.86","1","101","214","0","1","2","1","120","0","34.26","122.37","peachtree"
"125","1427","1,642","1163161300","12.885","39.046","2230522.114","1375588.971","18","7","2","0.5","1.09","1","101","214","0","1","2","1","120","0","34.27","68.53","peachtree"
"719","4476","87","1163466200","23.838","39.922","2230533.124","1375588.976","16","7","2","16.32","-8.59","2","101","202","0","1","2","1","716","0","51.79","3.17","peachtree"
"125","1414","1,642","1163160000","12.882","39.09","2230522.114","1375588.982","18","7","2","0","5.74","1","101","214","0","1","2","1","120","0","34.22","9,999.99","peachtree"
"125","1380","1,642","1163156600","12.882","39.09","2230522.114","1375588.982","18","7","2","0","5.74","1","101","214","0","1","2","1","120","0","34.22","9,999.99","peachtree"
"125","1421","1,642","1163160700","12.882","39.107","2230522.114","1375588.982","18","7","2","0.09","-3.96","1","101","214","0","1","2","1","120","0","34.2","380.04","peachtree"
"125","1287","1,642","1163147300","12.883","39.079","2230522.115","1375588.983","18","7","2","0.19","1.78","1","101","214","0","1","2","1","120","0","34.23","180.17","peachtree"
"125","1296","1,642","1163148200","12.884","39.049","2230522.115","1375588.983","18","7","2","0.79","1.28","1","101","214","0","1","2","1","120","0","34.26","43.37","peachtree"
"125","1440","1,642","1163162600","12.884","39.059","2230522.115","1375588.983","18","7","2","0.72","0.03","1","101","214","0","1","2","1","120","0","34.25","47.57","peachtree"
"125","1335","1,642","1163152100","12.884","39.06","2230522.115","1375588.983","18","7","2","0.89","-0.22","1","101","214","0","1","2","1","120","0","34.25","38.48","peachtree"
"125","1473","1,642","1163165900","12.884","39.064","2230522.115","1375588.983","18","7","2","0.87","0.25","1","101","214","0","1","2","1","120","0","34.75","39.94","peachtree"
"125","1452","1,642","1163163800","12.884","39.064","2230522.115","1375588.983","18","7","2","0.26","-0.25","1","101","214","0","1","2","1","120","0","34.76","133.7","peachtree"
"125","1455","1,642","1163164100","12.884","39.052","2230522.115","1375588.983","18","7","2","0.17","-1.26","1","101","214","0","1","2","1","120","0","34.76","204.46","peachtree"
"125","1457","1,642","1163164300","12.885","39.047","2230522.115","1375588.983","18","7","2","0.16","1.55","1","101","214","0","1","2","1","120","0","34.76","217.28","peachtree"
"125","1266","1,642","1163145200","12.883","39.079","2230522.115","1375588.983","18","7","2","0.81","2.09","1","101","214","0","1","2","1","120","0","34.23","42.26","peachtree"
"125","1199","1,642","1163138500","12.883","39.08","2230522.115","1375588.983","18","7","2","0.13","-2.04","1","101","214","0","1","2","1","120","0","34.23","263.32","peachtree"
"125","1116","1,642","1163130200","12.883","39.081","2230522.115","1375588.983","18","7","2","0.8","1.86","1","101","214","0","1","2","1","120","0","34.23","42.79","peachtree"
"125","1076","1,642","1163126200","12.886","39.019","2230522.115","1375588.984","18","7","2","0.05","4.69","1","101","214","0","1","2","1","120","0","34.29","685.84","peachtree"
"125","1057","1,642","1163124300","12.885","39.037","2230522.115","1375588.984","18","7","2","0","-6.24","1","101","214","0","1","2","1","120","0","34.27","9,999.99","peachtree"
"1311","8205","897","1163839100","14.594","39.224","2230523.832","1375588.996","15","7","2","15.33","0","1","101","206","0","1","2","1","1,309","0","60.31","3.93","peachtree"
"869","6274","1,584","1163646000","13.08","39.101","2230522.313","1375588.997","16","7","2","7.38","0","1","101","214","0","1","2","1","864","0","31.34","4.25","peachtree"
"125","1068","1,642","1163125400","12.882","39.102","2230522.115","1375589","18","7","2","0.97","0.45","1","101","214","0","1","2","1","120","0","34.21","35.27","peachtree"
"125","1493","1,642","1163167900","12.882","39.101","2230522.115","1375589","18","7","2","0.94","0.22","1","101","214","0","1","2","1","120","0","35.33","37.58","peachtree"
"125","1462","1,642","1163164800","12.883","39.086","2230522.115","1375589","18","7","2","0.08","1.75","1","101","214","0","1","2","1","120","0","34.73","434.06","peachtree"
"125","1072","1,642","1163125800","12.882","39.099","2230522.115","1375589","18","7","2","1","-0.47","1","101","214","0","1","2","1","120","0","34.21","34.21","peachtree"
"125","1459","1,642","1163164500","12.882","39.116","2230522.115","1375589","18","7","2","0.1","-1.8","1","101","214","0","1","2","1","120","0","34.7","346.95","peachtree"
"125","1433","1,642","1163161900","12.881","39.122","2230522.115","1375589","18","7","2","0.1","-1.85","1","101","214","0","1","2","1","120","0","34.19","341.89","peachtree"
"125","1347","1,642","1163153300","12.883","39.089","2230522.115","1375589","18","7","2","0.85","1.66","1","101","214","0","1","2","1","120","0","34.22","40.26","peachtree"
"125","1306","1,642","1163149200","12.882","39.101","2230522.115","1375589","18","7","2","0.94","-0.22","1","101","214","0","1","2","1","120","0","34.21","36.39","peachtree"
"125","1461","1,642","1163164700","12.883","39.098","2230522.115","1375589","18","7","2","0","0.23","1","101","214","0","1","2","1","120","0","34.71","9,999.99","peachtree"
"125","1104","1,642","1163129000","12.884","39.058","2230522.115","1375589.001","18","7","2","0.16","3.99","1","101","214","0","1","2","1","120","0","34.25","214.08","peachtree"
"125","1486","1,642","1163167200","12.884","39.058","2230522.115","1375589.001","18","7","2","0.61","3.93","1","101","214","0","1","2","1","120","0","34.76","56.98","peachtree"
"125","1285","1,642","1163147100","12.883","39.071","2230522.115","1375589.001","18","7","2","0.69","-5.75","1","101","214","0","1","2","1","120","0","34.24","49.62","peachtree"
"125","1204","1,642","1163139000","12.884","39.053","2230522.115","1375589.001","18","7","2","0","-4.07","1","101","214","0","1","2","1","120","0","34.26","9,999.99","peachtree"
"125","1103","1,642","1163128900","12.884","39.058","2230522.115","1375589.001","18","7","2","0.16","-3.99","1","101","214","0","1","2","1","120","0","34.25","214.08","peachtree"
"125","1425","1,642","1163161100","12.881","39.127","2230522.116","1375589.011","18","7","2","0.31","0.66","1","101","214","0","1","2","1","120","0","34.18","110.27","peachtree"
"125","1342","1,642","1163152800","12.882","39.113","2230522.116","1375589.011","18","7","2","0.41","-0.87","1","101","214","0","1","2","1","120","0","34.2","83.41","peachtree"
"125","1463","1,642","1163164900","12.883","39.095","2230522.116","1375589.011","18","7","2","0.31","2.91","1","101","214","0","1","2","1","120","0","34.72","111.99","peachtree"
"125","1484","1,642","1163167000","12.883","39.089","2230522.116","1375589.012","18","7","2","0.48","-5.14","1","101","214","0","1","2","1","120","0","34.72","72.34","peachtree"
"125","1431","1,642","1163161700","12.885","39.048","2230522.116","1375589.012","18","7","2","0.49","-1.26","1","101","214","0","1","2","1","120","0","34.26","69.92","peachtree"
"588","3513","76","1163369900","23.472","40.16","2230532.725","1375589.017","16","7","2","19.98","11.33","2","101","202","0","1","2","1","582","0","51.91","2.6","peachtree"
"125","1185","1,642","1163137100","12.884","39.074","2230522.116","1375589.021","18","7","2","0.38","8.64","1","101","214","0","1","2","1","120","0","34.24","90.1","peachtree"
"125","1205","1,642","1163139100","12.885","39.041","2230522.116","1375589.021","18","7","2","0.36","5.08","1","101","214","0","1","2","1","120","0","34.27","95.19","peachtree"
"125","1184","1,642","1163137000","12.884","39.074","2230522.116","1375589.021","18","7","2","0.38","-8.62","1","101","214","0","1","2","1","120","0","34.24","90.1","peachtree"
"95","590","2,191","1163089300","13.941","56.473","2230523.192","1375589.023","18","7","2","24.14","-8.52","1","101","214","0","1","2","1","89","0","322.51","13.36","peachtree"
"125","1464","1,642","1163165000","12.88","39.15","2230522.116","1375589.028","18","7","2","0.48","1.33","1","101","214","0","1","2","1","120","0","34.66","72.21","peachtree"
"125","1420","1,642","1163160600","12.88","39.135","2230522.116","1375589.028","18","7","2","0.39","-3.34","1","101","214","0","1","2","1","120","0","34.18","87.63","peachtree"
"125","1413","1,642","1163159900","12.88","39.134","2230522.116","1375589.028","18","7","2","0.39","-3.11","1","101","214","0","1","2","1","120","0","34.18","87.63","peachtree"
"125","1379","1,642","1163156500","12.88","39.134","2230522.116","1375589.028","18","7","2","0.39","-3.11","1","101","214","0","1","2","1","120","0","34.18","87.63","peachtree"
"125","1415","1,642","1163160100","12.88","39.132","2230522.116","1375589.028","18","7","2","0.41","3.36","1","101","214","0","1","2","1","120","0","34.18","83.36","peachtree"
